student_id,enrollment_status,major,gpa,attendance,,final grade,course_load_per_term,study_hours_per_week,course_difficulty_experience,highest_degree,certifications,education_background,career_goal,preferred_industry,success,job_growth_outlook
2475,Part-time,Healthcare,3.56,86,,C+,6,20,Hard,High School,"Leadership Skills, Excel for Business",STEM,Registered Nurse,Healthcare,0,
2476,Full-time,Business,3.08,88,,C+,3,13,Moderate,Bachelor's Degree,"Leadership Skills, Excel for Business",STEM,Marketing Manager,Business,0,
2477,Full-time,Computer Science,3.11,73,,B,6,8,Hard,Bachelor's Degree,Python Basics,STEM,Software Developer,Computer Science,0,
2478,Full-time,Business,2.55,80,,C+,4,19,Moderate,High School,"Leadership Skills, Python Basics",STEM,Marketing Manager,Business,1,Stable
2479,Full-time,Business,2.9,89,,C+,3,7,Easy,Master's Degree,Python Basics,Non-STEM,Marketing Manager,Business,0,
2480,Part-time,Healthcare,2.64,72,,C+,5,18,Easy,High School,"AutoCAD, Python Basics",Non-STEM,Registered Nurse,Healthcare,1,Growing
2481,Part-time,Business,2.1,85,,B+,6,15,Hard,Bachelor's Degree,Python Basics,STEM,Marketing Manager,Business,0,
2482,Full-time,Engineering,2.23,95,,B,4,20,Moderate,Master's Degree,"Leadership Skills, AutoCAD",Non-STEM,Mechanical Engineer,Engineering,0,
2483,Full-time,Business,2.73,97,,C+,5,7,Easy,Bachelor's Degree,"Excel for Business, Python Basics",STEM,Marketing Manager,Business,1,Stable
2484,Part-time,Computer Science,3.32,78,,A,4,14,Hard,Master's Degree,First Aid,Non-STEM,Software Developer,Computer Science,0,
2485,Full-time,Computer Science,3.33,92,,A,3,13,Easy,High School,Excel for Business,STEM,Software Developer,Computer Science,1,Growing
2486,Full-time,Healthcare,2.3,97,,C+,3,14,Easy,Master's Degree,"Python Basics, Excel for Business",Non-STEM,Registered Nurse,Healthcare,1,Growing
2487,Full-time,Business,2.55,79,,A,3,16,Easy,Bachelor's Degree,AutoCAD,Non-STEM,Marketing Manager,Business,0,
2488,Part-time,Healthcare,3.94,90,,A,4,12,Easy,Master's Degree,"First Aid, Python Basics",STEM,Registered Nurse,Healthcare,0,
2489,Full-time,Healthcare,4,72,,B,4,6,Hard,High School,"Leadership Skills, First Aid",STEM,Registered Nurse,Healthcare,0,
2490,Full-time,Engineering,3.04,97,,B,6,12,Hard,Bachelor's Degree,Excel for Business,STEM,Mechanical Engineer,Engineering,1,Stable
2491,Part-time,Healthcare,2.75,89,,C+,4,19,Moderate,High School,"AutoCAD, Excel for Business",Non-STEM,Registered Nurse,Healthcare,0,
2492,Full-time,Engineering,2.51,89,,B+,6,7,Easy,High School,"AutoCAD, Excel for Business",Non-STEM,Mechanical Engineer,Engineering,1,Stable
2493,Part-time,Business,2.2,85,,B+,3,7,Hard,High School,"AutoCAD, Python Basics",Non-STEM,Marketing Manager,Business,0,
2494,Full-time,Healthcare,3.33,89,,C+,6,15,Moderate,High School,Python Basics,Non-STEM,Registered Nurse,Healthcare,1,Growing
2495,Full-time,Computer Science,3.63,99,,B+,3,10,Hard,Bachelor's Degree,"AutoCAD, First Aid",Non-STEM,Software Developer,Computer Science,1,Growing
2496,Full-time,Computer Science,3.78,71,,A,6,18,Moderate,High School,"Excel for Business, Python Basics",Non-STEM,Software Developer,Computer Science,0,
2497,Part-time,Business,3.34,98,,C+,6,18,Hard,Master's Degree,Python Basics,STEM,Marketing Manager,Business,1,Stable
2498,Part-time,Business,3.09,90,,C+,5,20,Hard,Bachelor's Degree,Python Basics,STEM,Marketing Manager,Business,1,Stable
2499,Part-time,Business,2.68,83,,A,6,18,Hard,Master's Degree,"Leadership Skills, First Aid",Non-STEM,Marketing Manager,Business,0,
2500,Part-time,Engineering,3.58,72,,C+,5,8,Hard,Master's Degree,"First Aid, Excel for Business",Non-STEM,Mechanical Engineer,Engineering,0,
2501,Full-time,Healthcare,2.37,86,,B,4,9,Moderate,Master's Degree,Excel for Business,STEM,Registered Nurse,Healthcare,1,Growing
2502,Full-time,Engineering,2.72,93,,A,3,12,Moderate,High School,AutoCAD,STEM,Mechanical Engineer,Engineering,0,
2503,Part-time,Engineering,2.13,93,,B,4,8,Easy,High School,Excel for Business,Non-STEM,Mechanical Engineer,Engineering,0,
2504,Full-time,Computer Science,2.48,90,,B+,3,7,Moderate,Bachelor's Degree,Python Basics,STEM,Software Developer,Computer Science,0,
2505,Part-time,Computer Science,3.64,90,,C+,3,14,Hard,High School,AutoCAD,Non-STEM,Software Developer,Computer Science,0,
2506,Part-time,Computer Science,3.25,80,,B,5,12,Moderate,Master's Degree,Leadership Skills,Non-STEM,Software Developer,Computer Science,1,Growing
2507,Full-time,Business,2.69,70,,A,4,19,Hard,High School,Leadership Skills,STEM,Marketing Manager,Business,0,
2508,Part-time,Healthcare,3.54,95,,B+,3,8,Hard,High School,"Python Basics, Excel for Business",Non-STEM,Registered Nurse,Healthcare,0,
2509,Full-time,Engineering,3.56,82,,A,3,8,Easy,Master's Degree,"AutoCAD, First Aid",Non-STEM,Mechanical Engineer,Engineering,0,
2510,Part-time,Computer Science,3.02,81,,C+,3,6,Moderate,High School,First Aid,Non-STEM,Software Developer,Computer Science,1,Growing
2511,Part-time,Engineering,2.27,76,,B,5,13,Easy,High School,Leadership Skills,Non-STEM,Mechanical Engineer,Engineering,0,
2512,Part-time,Healthcare,3.89,89,,B,6,19,Moderate,Bachelor's Degree,"Leadership Skills, AutoCAD",STEM,Registered Nurse,Healthcare,1,Growing
2513,Full-time,Computer Science,3.93,99,,B+,4,13,Moderate,Master's Degree,AutoCAD,STEM,Software Developer,Computer Science,1,Growing
2514,Part-time,Engineering,2.76,87,,B+,6,17,Easy,Master's Degree,Excel for Business,Non-STEM,Mechanical Engineer,Engineering,1,Stable
2515,Full-time,Computer Science,3.24,91,,B+,4,12,Moderate,Bachelor's Degree,Python Basics,STEM,Software Developer,Computer Science,0,
2516,Part-time,Computer Science,2.32,71,,A,6,6,Hard,Bachelor's Degree,"AutoCAD, First Aid",STEM,Software Developer,Computer Science,1,Growing
2517,Full-time,Computer Science,2.82,94,,A,5,9,Easy,High School,AutoCAD,Non-STEM,Software Developer,Computer Science,0,
2518,Full-time,Healthcare,3.35,80,,B,5,13,Hard,Bachelor's Degree,"Python Basics, AutoCAD",Non-STEM,Registered Nurse,Healthcare,1,Growing
2519,Full-time,Computer Science,3.6,81,,C+,3,19,Hard,Bachelor's Degree,"Python Basics, Excel for Business",STEM,Software Developer,Computer Science,1,Growing
2520,Part-time,Computer Science,3.67,97,,B+,4,10,Hard,High School,AutoCAD,Non-STEM,Software Developer,Computer Science,1,Growing
2521,Full-time,Business,2.63,74,,A,5,17,Moderate,High School,Python Basics,STEM,Marketing Manager,Business,1,Stable
2522,Part-time,Engineering,2.77,83,,B+,5,17,Hard,Master's Degree,"Python Basics, First Aid",STEM,Mechanical Engineer,Engineering,0,
2523,Full-time,Engineering,2.28,99,,A,3,6,Moderate,High School,"AutoCAD, Excel for Business",Non-STEM,Mechanical Engineer,Engineering,0,
2524,Full-time,Computer Science,3.78,71,,B,5,11,Easy,Master's Degree,"Excel for Business, Leadership Skills",Non-STEM,Software Developer,Computer Science,1,Growing
2525,Part-time,Business,2.66,89,,A,5,16,Hard,High School,"Leadership Skills, First Aid",STEM,Marketing Manager,Business,0,
2526,Full-time,Healthcare,3.9,71,,C+,6,17,Easy,Master's Degree,"Python Basics, First Aid",Non-STEM,Registered Nurse,Healthcare,1,Growing
2527,Full-time,Engineering,3.99,95,,B,5,12,Moderate,Bachelor's Degree,First Aid,Non-STEM,Mechanical Engineer,Engineering,0,
2528,Full-time,Computer Science,2.89,93,,C+,3,9,Moderate,High School,"AutoCAD, First Aid",Non-STEM,Software Developer,Computer Science,0,
2529,Full-time,Engineering,2.6,92,,C+,6,10,Hard,Bachelor's Degree,"Leadership Skills, Python Basics",Non-STEM,Mechanical Engineer,Engineering,0,
2530,Full-time,Business,2.87,84,,C+,4,20,Hard,High School,"First Aid, Excel for Business",STEM,Marketing Manager,Business,1,Stable
2531,Full-time,Healthcare,3.62,87,,B+,4,19,Moderate,Master's Degree,First Aid,Non-STEM,Registered Nurse,Healthcare,0,
2532,Part-time,Healthcare,2.21,87,,A,6,14,Easy,Master's Degree,Excel for Business,STEM,Registered Nurse,Healthcare,1,Growing
2533,Part-time,Engineering,3.51,71,,A,4,17,Easy,Master's Degree,"Excel for Business, Python Basics",Non-STEM,Mechanical Engineer,Engineering,1,Stable
2534,Full-time,Business,2.24,98,,B,3,7,Easy,High School,Leadership Skills,Non-STEM,Marketing Manager,Business,0,
2535,Full-time,Business,2.58,85,,C+,4,12,Hard,High School,AutoCAD,STEM,Marketing Manager,Business,1,Stable
2536,Full-time,Business,2.85,71,,A,4,20,Easy,High School,"Leadership Skills, Excel for Business",STEM,Marketing Manager,Business,1,Stable
2537,Full-time,Computer Science,3.49,86,,C+,4,14,Moderate,Bachelor's Degree,"First Aid, AutoCAD",Non-STEM,Software Developer,Computer Science,0,
2538,Part-time,Healthcare,2.71,82,,C+,3,7,Easy,Master's Degree,AutoCAD,STEM,Registered Nurse,Healthcare,1,Growing
2539,Full-time,Healthcare,3.71,77,,B,4,12,Moderate,Master's Degree,Excel for Business,Non-STEM,Registered Nurse,Healthcare,0,
2540,Part-time,Computer Science,2.64,91,,B,6,9,Hard,Master's Degree,Excel for Business,Non-STEM,Software Developer,Computer Science,1,Growing
2541,Part-time,Business,2.56,88,,A,5,10,Hard,High School,First Aid,STEM,Marketing Manager,Business,0,
2542,Part-time,Healthcare,2.49,82,,C+,6,9,Easy,Bachelor's Degree,First Aid,STEM,Registered Nurse,Healthcare,1,Growing
2543,Full-time,Computer Science,2.15,78,,B+,4,14,Easy,Bachelor's Degree,AutoCAD,Non-STEM,Software Developer,Computer Science,1,Growing
2544,Full-time,Business,3.52,70,,B,5,6,Easy,Bachelor's Degree,Excel for Business,STEM,Marketing Manager,Business,1,Stable
2545,Part-time,Business,3.96,86,,B+,6,12,Easy,Master's Degree,"Excel for Business, Leadership Skills",Non-STEM,Marketing Manager,Business,0,
2546,Full-time,Healthcare,2.3,92,,B+,6,9,Hard,Bachelor's Degree,First Aid,STEM,Registered Nurse,Healthcare,0,
2547,Full-time,Engineering,3.79,92,,C+,6,10,Easy,High School,First Aid,Non-STEM,Mechanical Engineer,Engineering,1,Stable
2548,Full-time,Business,2.03,96,,B+,5,19,Hard,Bachelor's Degree,Python Basics,Non-STEM,Marketing Manager,Business,0,
2549,Part-time,Healthcare,2.63,97,,C+,6,12,Moderate,Bachelor's Degree,"AutoCAD, Leadership Skills",Non-STEM,Registered Nurse,Healthcare,0,
2550,Full-time,Computer Science,2.32,88,,B+,5,7,Moderate,High School,"Excel for Business, Leadership Skills",Non-STEM,Software Developer,Computer Science,0,
2551,Full-time,Business,2.21,70,,B,6,17,Moderate,Master's Degree,"First Aid, Leadership Skills",STEM,Marketing Manager,Business,0,
2552,Full-time,Engineering,3.78,78,,C+,6,20,Hard,Master's Degree,"AutoCAD, Excel for Business",Non-STEM,Mechanical Engineer,Engineering,1,Stable
2553,Full-time,Computer Science,3.9,86,,B+,4,7,Hard,Bachelor's Degree,Leadership Skills,STEM,Software Developer,Computer Science,0,
2554,Part-time,Business,3.13,96,,A,4,15,Moderate,Bachelor's Degree,"Excel for Business, First Aid",Non-STEM,Marketing Manager,Business,1,Stable
2555,Part-time,Business,2.32,73,,B,5,15,Moderate,High School,AutoCAD,Non-STEM,Marketing Manager,Business,1,Stable
2556,Full-time,Computer Science,3.58,75,,B,6,15,Easy,High School,"First Aid, Python Basics",Non-STEM,Software Developer,Computer Science,1,Growing
2557,Full-time,Business,2.42,80,,B+,5,7,Easy,Master's Degree,Python Basics,STEM,Marketing Manager,Business,0,
2558,Part-time,Engineering,2.63,71,,B,5,19,Hard,Bachelor's Degree,"Python Basics, First Aid",STEM,Mechanical Engineer,Engineering,0,
2559,Part-time,Computer Science,3.02,91,,B+,6,16,Easy,High School,Python Basics,Non-STEM,Software Developer,Computer Science,1,Growing
2560,Part-time,Business,3.26,74,,A,3,10,Hard,Bachelor's Degree,"Excel for Business, AutoCAD",Non-STEM,Marketing Manager,Business,1,Stable
2561,Part-time,Engineering,2.91,82,,B,5,7,Hard,Master's Degree,"Python Basics, First Aid",STEM,Mechanical Engineer,Engineering,1,Stable
2562,Part-time,Healthcare,3.18,79,,A,3,15,Hard,Bachelor's Degree,AutoCAD,STEM,Registered Nurse,Healthcare,0,
2563,Full-time,Business,2.32,86,,C+,6,9,Moderate,High School,"Leadership Skills, First Aid",STEM,Marketing Manager,Business,0,
2564,Full-time,Healthcare,3.51,82,,B+,6,14,Hard,High School,"Python Basics, First Aid",STEM,Registered Nurse,Healthcare,0,
2565,Full-time,Engineering,3.21,91,,B+,3,11,Hard,Master's Degree,AutoCAD,Non-STEM,Mechanical Engineer,Engineering,0,
2566,Part-time,Computer Science,2.45,83,,C+,3,11,Easy,Bachelor's Degree,"Leadership Skills, First Aid",STEM,Software Developer,Computer Science,1,Growing
2567,Part-time,Healthcare,3.25,71,,B+,3,18,Hard,Bachelor's Degree,"AutoCAD, First Aid",Non-STEM,Registered Nurse,Healthcare,0,
2568,Part-time,Engineering,3.03,75,,B+,6,18,Hard,High School,Python Basics,Non-STEM,Mechanical Engineer,Engineering,0,
2569,Full-time,Computer Science,3.47,78,,A,4,9,Easy,High School,"Excel for Business, First Aid",STEM,Software Developer,Computer Science,1,Growing
2570,Part-time,Business,3.59,77,,B+,6,14,Moderate,High School,AutoCAD,STEM,Marketing Manager,Business,0,
2571,Full-time,Healthcare,3.51,70,,B+,5,9,Hard,Bachelor's Degree,Excel for Business,Non-STEM,Registered Nurse,Healthcare,1,Growing
2572,Part-time,Healthcare,2.29,91,,B+,3,19,Hard,High School,Python Basics,STEM,Registered Nurse,Healthcare,1,Growing
2573,Full-time,Engineering,2.53,85,,C+,3,19,Moderate,Bachelor's Degree,"First Aid, Leadership Skills",STEM,Mechanical Engineer,Engineering,1,Stable
2574,Part-time,Healthcare,3.13,71,,B+,6,6,Moderate,High School,Python Basics,Non-STEM,Registered Nurse,Healthcare,1,Growing
2575,Part-time,Healthcare,2.18,97,,B,5,7,Hard,High School,First Aid,STEM,Registered Nurse,Healthcare,1,Growing
2576,Part-time,Computer Science,3.1,84,,C+,5,11,Hard,Bachelor's Degree,"AutoCAD, First Aid",Non-STEM,Software Developer,Computer Science,1,Growing
2577,Part-time,Business,3.74,91,,B+,4,6,Hard,High School,"Leadership Skills, Python Basics",Non-STEM,Marketing Manager,Business,0,
2578,Part-time,Business,2.82,86,,B,4,6,Easy,Master's Degree,AutoCAD,Non-STEM,Marketing Manager,Business,1,Stable
2579,Part-time,Computer Science,2.93,98,,A,6,6,Moderate,High School,"Leadership Skills, Python Basics",STEM,Software Developer,Computer Science,0,
2580,Part-time,Business,2.97,93,,A,6,20,Easy,Bachelor's Degree,"Excel for Business, Leadership Skills",STEM,Marketing Manager,Business,0,
2581,Part-time,Healthcare,2.45,72,,B+,3,14,Easy,High School,"First Aid, AutoCAD",Non-STEM,Registered Nurse,Healthcare,1,Growing
2582,Part-time,Computer Science,2.73,86,,B+,3,10,Hard,Bachelor's Degree,Python Basics,Non-STEM,Software Developer,Computer Science,1,Growing
2583,Full-time,Engineering,3.9,75,,B+,5,19,Easy,Master's Degree,Python Basics,Non-STEM,Mechanical Engineer,Engineering,1,Stable
2584,Full-time,Computer Science,3.27,99,,C+,5,6,Moderate,Master's Degree,Leadership Skills,Non-STEM,Software Developer,Computer Science,1,Growing
2585,Part-time,Computer Science,3.78,89,,C+,6,18,Hard,High School,"Python Basics, First Aid",Non-STEM,Software Developer,Computer Science,1,Growing
2586,Part-time,Engineering,3.92,75,,B+,3,17,Easy,Master's Degree,"Excel for Business, AutoCAD",STEM,Mechanical Engineer,Engineering,1,Stable
2587,Part-time,Business,2.13,97,,B,3,9,Moderate,High School,"Leadership Skills, Python Basics",STEM,Marketing Manager,Business,1,Stable
2588,Full-time,Business,4,96,,B+,3,17,Moderate,High School,"AutoCAD, Python Basics",Non-STEM,Marketing Manager,Business,1,Stable
2589,Full-time,Computer Science,3.1,78,,B,5,15,Hard,Bachelor's Degree,"AutoCAD, First Aid",Non-STEM,Software Developer,Computer Science,0,
2590,Part-time,Engineering,3.9,90,,B+,6,8,Hard,High School,AutoCAD,Non-STEM,Mechanical Engineer,Engineering,1,Stable
2591,Full-time,Healthcare,2.8,76,,B+,3,20,Moderate,Master's Degree,AutoCAD,STEM,Registered Nurse,Healthcare,0,
2592,Part-time,Business,3.46,77,,B+,3,13,Moderate,High School,"First Aid, Excel for Business",STEM,Marketing Manager,Business,1,Stable
2593,Part-time,Computer Science,2.99,75,,B+,3,16,Easy,High School,Excel for Business,Non-STEM,Software Developer,Computer Science,0,
2594,Part-time,Engineering,2.3,94,,B+,6,9,Easy,Master's Degree,"Python Basics, First Aid",STEM,Mechanical Engineer,Engineering,0,
2595,Full-time,Computer Science,3.97,82,,B+,3,7,Hard,Bachelor's Degree,Leadership Skills,Non-STEM,Software Developer,Computer Science,1,Growing
2596,Full-time,Engineering,2.5,87,,C+,5,15,Easy,High School,Excel for Business,Non-STEM,Mechanical Engineer,Engineering,0,
2597,Full-time,Engineering,3.16,93,,B,4,19,Easy,Master's Degree,"AutoCAD, First Aid",Non-STEM,Mechanical Engineer,Engineering,0,
2598,Full-time,Computer Science,3.97,91,,A,3,10,Moderate,Bachelor's Degree,"Leadership Skills, First Aid",Non-STEM,Software Developer,Computer Science,0,
2599,Part-time,Healthcare,3.51,100,,B+,6,8,Moderate,Master's Degree,"Excel for Business, Leadership Skills",Non-STEM,Registered Nurse,Healthcare,1,Growing
2600,Part-time,Engineering,3.81,98,,C+,4,17,Moderate,Bachelor's Degree,"Excel for Business, AutoCAD",STEM,Mechanical Engineer,Engineering,1,Stable
2601,Part-time,Business,3.41,97,,A,6,8,Hard,Bachelor's Degree,"AutoCAD, Python Basics",Non-STEM,Marketing Manager,Business,1,Stable
2602,Part-time,Engineering,2.03,72,,A,5,19,Moderate,Bachelor's Degree,AutoCAD,STEM,Mechanical Engineer,Engineering,1,Stable
2603,Full-time,Healthcare,2.42,73,,C+,3,9,Hard,High School,Python Basics,Non-STEM,Registered Nurse,Healthcare,0,
2604,Full-time,Engineering,3.94,99,,B,6,15,Hard,Bachelor's Degree,"Python Basics, Leadership Skills",Non-STEM,Mechanical Engineer,Engineering,1,Stable
2605,Full-time,Computer Science,3.3,78,,C+,4,7,Easy,Bachelor's Degree,"Excel for Business, First Aid",Non-STEM,Software Developer,Computer Science,0,
2606,Full-time,Business,3.47,77,,C+,3,12,Easy,High School,Leadership Skills,Non-STEM,Marketing Manager,Business,1,Stable
2607,Full-time,Engineering,3.97,71,,B,6,19,Moderate,Bachelor's Degree,Python Basics,STEM,Mechanical Engineer,Engineering,1,Stable
2608,Full-time,Healthcare,3.01,79,,B,5,13,Easy,High School,Leadership Skills,Non-STEM,Registered Nurse,Healthcare,0,
2609,Full-time,Engineering,2.54,88,,C+,3,20,Easy,High School,"Excel for Business, First Aid",STEM,Mechanical Engineer,Engineering,0,
2610,Full-time,Business,3.36,76,,C+,5,13,Moderate,High School,Python Basics,STEM,Marketing Manager,Business,0,
2611,Part-time,Engineering,2.71,96,,C+,6,9,Hard,High School,"AutoCAD, Python Basics",STEM,Mechanical Engineer,Engineering,1,Stable
2612,Part-time,Business,2.74,71,,B+,3,10,Hard,Bachelor's Degree,"First Aid, Excel for Business",Non-STEM,Marketing Manager,Business,0,
2613,Full-time,Healthcare,3.1,93,,A,6,8,Hard,High School,Leadership Skills,Non-STEM,Registered Nurse,Healthcare,1,Growing
2614,Part-time,Business,2.51,77,,A,5,12,Moderate,Master's Degree,Leadership Skills,Non-STEM,Marketing Manager,Business,1,Stable
2615,Full-time,Computer Science,3.27,89,,B,5,13,Hard,High School,First Aid,Non-STEM,Software Developer,Computer Science,0,
2616,Part-time,Healthcare,3.92,84,,C+,3,9,Hard,Bachelor's Degree,"Leadership Skills, AutoCAD",STEM,Registered Nurse,Healthcare,1,Growing
2617,Part-time,Engineering,3.36,82,,A,6,13,Hard,Master's Degree,"First Aid, Excel for Business",Non-STEM,Mechanical Engineer,Engineering,1,Stable
2618,Full-time,Healthcare,2.35,80,,A,4,11,Moderate,High School,Leadership Skills,STEM,Registered Nurse,Healthcare,1,Growing
2619,Full-time,Engineering,3.88,79,,C+,4,15,Moderate,Bachelor's Degree,"AutoCAD, Leadership Skills",Non-STEM,Mechanical Engineer,Engineering,1,Stable
2620,Part-time,Engineering,2.67,76,,A,3,10,Hard,Master's Degree,AutoCAD,STEM,Mechanical Engineer,Engineering,0,
2621,Full-time,Healthcare,4,79,,B,4,17,Moderate,Master's Degree,"AutoCAD, Leadership Skills",Non-STEM,Registered Nurse,Healthcare,1,Growing
2622,Full-time,Engineering,2.51,93,,B,4,18,Easy,Bachelor's Degree,"First Aid, Excel for Business",Non-STEM,Mechanical Engineer,Engineering,1,Stable
